XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
01/17/2025 00:00,2714.49,2717.2,2698.69,2701.88,-1261,-0.47,
01/16/2025 00:00,2694.43,2724.81,2689.8,2714.34,1991,0.73,
01/15/2025 00:00,2675.53,2697.36,2669.26,2694.97,1944,0.72,
01/14/2025 00:00,2667.92,2678.25,2659.84,2675.49,757,0.28,
01/13/2025 00:00,2690.98,2693.35,2656.71,2667.88,-2310,-0.87,
01/12/2025 00:00,2688.79,2691.3,2686.36,2690.96,217,0.08,
01/10/2025 00:00,2670.19,2697.74,2664.01,2692.41,2222,0.83,
01/09/2025 00:00,2662.6,2678.08,2655.45,2670.09,749,0.28,
01/08/2025 00:00,2649.59,2669.87,2645.3,2662.59,1300,0.49,
01/07/2025 00:00,2634.6,2664.2,2632.87,2649.69,1509,0.57,
01/06/2025 00:00,2640.9,2649.31,2614.59,2634.51,-639,-0.24,
01/05/2025 00:00,2641.41,2642.44,2639.11,2640.88,-53,-0.02,
01/03/2025 00:00,2658.39,2665.12,2636.95,2638.44,-1995,-0.76,
01/02/2025 00:00,2624.01,2660.48,2622.61,2658.39,3438,1.29,
01/01/2025 00:00,2624.91,2625.64,2621.58,2623.76,-115,-0.04,
12/31/2024 00:00,2606.7,2627.6,2602.48,2623.8,1710,0.65,
12/30/2024 00:00,2624.13,2628.08,2596.14,2606.69,-1744,-0.67,
12/29/2024 00:00,2619.8,2626.02,2619.38,2624.06,426,0.16,
12/27/2024 00:00,2632.54,2638.24,2611.73,2615.38,-1716,-0.66,
12/26/2024 00:00,2618.54,2639.05,2618.54,2632.55,1401,0.53,
12/25/2024 00:00,2615.63,2620.18,2614.13,2618.55,292,0.11,
12/24/2024 00:00,2612.62,2621.5299999999997,2610.04,2616.49,387,0.15,
12/23/2024 00:00,2624.29,2633.35,2608.1,2615.57,-872,-0.33,
12/22/2024 00:00,2624.24,2636.6,2620.05,2624.15,-9,0.00,
12/20/2024 00:00,2593.52,2631.91,2589.72,2622.85,2933,1.12,
12/19/2024 00:00,2588.05,2626.45,2586.85,2593.57,552,0.21,
12/18/2024 00:00,2647.3,2651.75,2582.66,2588.0,-5930,-2.29,
12/17/2024 00:00,2651.56,2658.68,2632.99,2647.55,-401,-0.15,
12/16/2024 00:00,2651.57,2664.43,2643.39,2651.67,10,0.00,
12/15/2024 00:00,2649.55,2652.98,2648.61,2651.57,202,0.08,
12/13/2024 00:00,2680.75,2692.74,2646.04,2648.2,-3255,-1.23,
12/12/2024 00:00,2686.18,2689.8,2675.03,2680.7,-548,-0.20,
12/11/2024 00:00,2718.93,2720.38,2716.0,2720.13,120,0.04,
12/10/2024 00:00,2660.56,2698.41,2657.83,2695.94,3538,1.31,
12/09/2024 00:00,2640.1,2676.36,2627.44,2660.57,2047,0.77,
12/08/2024 00:00,2646.71,2648.04,2636.26,2640.17,-654,-0.25,
12/05/2024 00:00,2650.42,2655.45,2623.57,2633.75,-1667,-0.63,
12/04/2024 00:00,2642.85,2657.15,2632.31,2650.41,756,0.29,
12/03/2024 00:00,2644.4,2655.58,2635.0,2642.86,-154,-0.06,
12/02/2024 00:00,2645.7,2651.52,2621.71,2642.29,-341,-0.13,
12/01/2024 00:00,2650.08,2650.9,2642.86,2645.54,-454,-0.17,
11/28/2024 00:00,2637.25,2649.59,2620.85,2638.79,154,0.06,
11/27/2024 00:00,2632.2,2658.14,2626.96,2637.14,494,0.19,
11/26/2024 00:00,2625.08,2634.17,2625.03,2632.18,710,0.27,
11/25/2024 00:00,2669.23,2688.7,2605.19,2610.38,-5885,-2.25,
11/24/2024 00:00,2704.84,2721.38,2704.84,2719.76,1492,0.55,
11/21/2024 00:00,2652.26,2673.54,2650.23,2669.12,1686,0.63,
11/20/2024 00:00,2635.06,2655.39,2618.65,2652.2,1714,0.65,
11/19/2024 00:00,2612.74,2639.38,2610.96,2635.04,2230,0.85,
11/18/2024 00:00,2571.42,2614.98,2569.91,2612.61,4119,1.58,
11/17/2024 00:00,2567.63,2575.47,2566.51,2571.37,374,0.15,
11/14/2024 00:00,2571.04,2577.45,2536.56,2566.96,-408,-0.16,
11/13/2024 00:00,2599.04,2618.52,2569.16,2571.02,-2802,-1.09,
11/12/2024 00:00,2624.0,2626.86,2589.56,2598.93,-2507,-0.96,
11/11/2024 00:00,2661.05,2667.07,2610.62,2623.89,-3716,-1.42,
11/10/2024 00:00,2683.58,2685.15,2681.2,2685.15,157,0.06,
11/08/2024 00:00,2706.99,2709.92,2680.47,2683.85,-2314,-0.86,
11/07/2024 00:00,2662.75,2709.54,2646.56,2706.61,4386,1.62,
11/06/2024 00:00,2735.29,2749.31,2652.51,2663.72,-7157,-2.69,
11/05/2024 00:00,2733.51,2749.7,2724.93,2745.51,1200,0.44,
11/04/2024 00:00,2737.6,2745.91,2732.15,2736.34,-126,-0.05,
11/03/2024 00:00,2735.08,2740.18,2730.91,2738.2,312,0.11,
11/01/2024 00:00,2746.81,2761.49,2733.2,2735.91,-1090,-0.40,
10/31/2024 00:00,2784.84,2789.92,2731.97,2746.62,-3822,-1.39,
10/30/2024 00:00,2775.53,2789.77,2770.96,2785.8,1027,0.37,
10/29/2024 00:00,2744.84,2775.05,2743.19,2774.9,3006,1.08,
10/28/2024 00:00,2735.33,2745.48,2724.51,2743.9,857,0.31,
10/27/2024 00:00,2748.21,2748.21,2730.3,2735.85,-1236,-0.45,
10/25/2024 00:00,2732.6,2747.13,2717.14,2747.13,1453,0.53,
10/24/2024 00:00,2720.04,2743.21,2717.97,2733.88,1384,0.51,
10/23/2024 00:00,2746.41,2758.2,2708.6,2721.32,-2509,-0.92,
10/22/2024 00:00,2721.97,2748.69,2721.4,2746.32,2435,0.89,
10/21/2024 00:00,2723.49,2740.48,2714.13,2721.41,-208,-0.08,
10/20/2024 00:00,2720.62,2725.14,2719.88,2723.49,287,0.11,
10/18/2024 00:00,2693.49,2722.41,2692.9,2720.53,2704,0.99,
10/17/2024 00:00,2674.74,2696.77,2673.1,2693.73,1899,0.70,
10/16/2024 00:00,2659.55,2685.07,2658.78,2673.87,1432,0.54,
10/15/2024 00:00,2649.3,2668.93,2638.23,2660.42,1112,0.42,
10/14/2024 00:00,2645.21,2666.34,2643.32,2649.51,430,0.16,
10/13/2024 00:00,2650.29,2650.75,2647.63,2648.11,-218,-0.08,
10/11/2024 00:00,2633.98,2661.29,2631.7,2656.85,2287,0.86,
10/10/2024 00:00,2608.5,2635.78,2601.78,2633.23,2473,0.94,
10/09/2024 00:00,2623.03,2624.18,2605.2,2608.44,-1459,-0.56,
10/08/2024 00:00,2642.7,2652.61,2605.72,2622.03,-2067,-0.79,
10/07/2024 00:00,2649.29,2659.39,2638.26,2643.15,-614,-0.23,
10/06/2024 00:00,2652.75,2652.75,2649.0,2650.45,-230,-0.09,
10/04/2024 00:00,2655.62,2669.31,2632.11,2653.05,-257,-0.10,
10/03/2024 00:00,2660.29,2662.71,2638.97,2655.87,-442,-0.17,
