BTCUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
03/10/2025 00:00,80952,84245,77389,78510.91,-2441.09,-3.11,
03/09/2025 00:00,86164.1,86823,80000,80576.53,-5587.57,-6.93,
03/08/2025 00:00,86762.3,87140,85190,86154.52,-607.78,-0.71,
03/07/2025 00:00,89925.3,91454,84608.27,86751.5,-3173.8,-3.66,
03/06/2025 00:00,90607.73,92997,87790.5,89904.11,-703.62,-0.78,
03/05/2025 00:00,87250,91262,86329.22,90603.73,3353.73,3.70,
03/04/2025 00:00,86144.7,89168,81434.5,87213.35,1068.65,1.23,
03/03/2025 00:00,94487,94633,85007.01,86087.45,-8399.55,-9.76,
03/02/2025 00:00,86020.8,95321,84500.1,94265.48,8244.68,8.75,
03/01/2025 00:00,84612,86817,83799.2,86368,1756,2.03,
02/28/2025 00:00,84668.4,85330,78167.81,84369.67,-298.73,-0.35,
02/27/2025 00:00,84089.9,87320,82554.11,84700.99,611.09,0.72,
02/26/2025 00:00,88583.17,89623,80525,84111.78,-4471.39,-5.32,
02/25/2025 00:00,91509.88,92833.0,85836.18,88632.25,-2877.63,-3.25,
02/24/2025 00:00,96303.4,96659.0,91300.0,91419.98,-4883.42,-5.34,
02/23/2025 00:00,96600.1,96767.0,95243.91,96273.65,-326.45,-0.34,
02/22/2025 00:00,96099.5,97143.0,95750.0,96573.01,473.51,0.49,
02/21/2025 00:00,98347.2,99574.0,94721.92,96142.21,-2204.99,-2.29,
02/20/2025 00:00,96632.03,98862.0,96405.7,98319.46,1687.43,1.72,
02/19/2025 00:00,95600.0,97056.0,94996.8,96632.59,1032.59,1.07,
02/18/2025 00:00,95772.8,96923.0,93333.0,95563.35,-209.45,-0.22,
02/17/2025 00:00,96126.6,97163.0,95200.0,95774.58,-352.02,-0.37,
02/16/2025 00:00,97588.2,97738.22,96057.68,96158.72,-1429.48,-1.49,
02/15/2025 00:00,97464.0,97997.85,97225.01,97583.54,119.54,0.12,
02/14/2025 00:00,96628.0,98890.11,96268.56,97514.05,886.05,0.91,
02/13/2025 00:00,97864.27,98166.0,95220.0,96614.1,-1250.17,-1.29,
02/12/2025 00:00,95767.1,98200.0,94066.92,97880.25,2113.15,2.16,
02/11/2025 00:00,97441.2,98645.0,94831.07,95748.8,-1692.4,-1.77,
02/10/2025 00:00,96473.0,98468.0,95194.7,97472.0,999.0,1.02,
02/09/2025 00:00,96496.5,97366.0,94726.0,96493.39,-3.11,0.00,
02/08/2025 00:00,96536.93,96919.05,95656.9,96466.81,-70.12,-0.07,
02/07/2025 00:00,96558.5,100235.79,95614.96,96547.5,-11.0,-0.01,
02/06/2025 00:00,96613.4,99222.0,95664.6,96585.99,-27.41,-0.03,
02/05/2025 00:00,97795.06,99230.49,96161.01,96621.18,-1173.88,-1.21,
02/04/2025 00:00,101460.15,101812.23,96127.0,97860.77,-3599.38,-3.68,
02/03/2025 00:00,97696.0,102599.85,91000.0,101416.34,3720.34,3.67,
02/02/2025 00:00,100651.9,101460.0,96100.0,97693.66,-2958.24,-3.03,
02/01/2025 00:00,102651.16,102790.0,100250.0,100667.85,-1983.31,-1.97,
01/31/2025 00:00,104742.63,106090.0,101303.0,102418.01,-2324.62,-2.27,
