BTCUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
04/11/2025 16:30,82244.8,82950.6,82199.4,82921,676.2,0.82,
04/11/2025 16:15,82251.1,82365.7,81989,82246.4,-4.7,-0.01,
04/11/2025 16:00,82457.4,82633.8,82197,82221,-236.4,-0.29,
04/11/2025 15:45,82450,82611.9,82350,82514.7,64.7,0.08,
04/11/2025 15:30,82177.2,82650.4,82095,82474,296.8,0.36,
04/11/2025 15:15,81849.7,82191.7,81761,82125,275.3,0.34,
04/11/2025 15:00,81851.1,82174,81663,81860.9,9.8,0.01,
04/11/2025 14:45,81935.9,82295.7,81851.7,81852,-83.9,-0.10,
04/11/2025 14:30,81399.5,82003.4,81372,81935.9,536.4,0.65,
04/11/2025 14:15,82510.5,82626.5,81294,81399.5,-1111.0,-1.36,
04/11/2025 14:00,82872,82872,82271,82501,-371,-0.45,
04/11/2025 13:45,82877.2,83207.2,82721,82859,-18.2,-0.02,
04/11/2025 13:30,82061,83250.8,81961,82877.2,816.2,0.98,
04/11/2025 13:15,81936.8,82168.8,81774,82101,164.2,0.20,
04/11/2025 13:00,82030.9,82218.2,81833,81866,-164.9,-0.20,
04/11/2025 12:45,82231.8,82293.5,81961,82030.9,-200.9,-0.24,
04/11/2025 12:30,82221.8,82457.3,82160,82289.6,67.8,0.08,
04/11/2025 12:15,81967.1,82251.3,81915,82208,240.9,0.29,
04/11/2025 12:00,82057,82290.3,81779,81967.1,-89.9,-0.11,
04/11/2025 11:45,82165,82309.2,81959,82110.5,-54.5,-0.07,
04/11/2025 11:30,82310,82450.4,82072,82213.9,-96.1,-0.12,
04/11/2025 11:15,82608.3,82635.9,82222,82307.6,-300.7,-0.37,
04/11/2025 11:00,82611,82852,82496,82561,-50,-0.06,
04/11/2025 10:45,82596.4,82733.8,82454,82611,14.6,0.02,
04/11/2025 10:30,82723.9,82926.8,82557,82596.4,-127.5,-0.15,
04/11/2025 10:15,82366.2,82800.5,82295.9,82699,332.8,0.40,
04/11/2025 10:00,82349,82480.9,82245,82374.5,25.5,0.03,
04/11/2025 09:45,82151.8,82396.7,82115,82310,158.2,0.19,
04/11/2025 09:30,82059.3,82287.8,81967,82142.9,83.6,0.10,
04/11/2025 09:15,81489.9,82086.3,81452.9,82056,566.1,0.69,
04/11/2025 09:00,81548.9,81668.2,81398,81498.9,-50.0,-0.06,
04/11/2025 08:45,81576,81740.4,81446,81626.9,50.9,0.06,
04/11/2025 08:30,81296.8,81777.1,81193,81544,247.2,0.30,
04/11/2025 08:15,81445.5,81497.6,81182,81296.8,-148.7,-0.18,
04/11/2025 08:00,81260.4,81875.3,80751,81402.8,142.4,0.17,
04/11/2025 07:45,81319,81421.8,81202,81225,-94,-0.12,
04/11/2025 07:30,80879.3,81407.6,80831,81374.7,495.4,0.61,
04/11/2025 07:15,80999.9,81106.6,80802,80882.5,-117.4,-0.15,
04/11/2025 07:00,81063.4,81193,80925,80999.9,-63.5,-0.08,
04/11/2025 06:45,81124,81293.9,81017,81064.7,-59.3,-0.07,
04/11/2025 06:30,80989.4,81134,80915,81077,87.6,0.11,
04/11/2025 06:15,81103.5,81171.5,80906,80958.6,-144.9,-0.18,
04/11/2025 06:00,80778.7,81168.5,80758,81058,279.3,0.34,
04/11/2025 05:45,80604,80844.1,80574,80801.9,197.9,0.24,
04/11/2025 05:30,80719.9,80900.3,80574,80604,-115.9,-0.14,
04/11/2025 05:15,80635.1,80770,80492,80719.9,84.8,0.11,
04/11/2025 05:00,80855.9,80904.3,80438,80629,-226.9,-0.28,
04/11/2025 04:45,80806.2,80930.2,80657,80887.1,80.9,0.10,
04/11/2025 04:30,80973.2,81064.7,80671,80742,-231.2,-0.29,
04/11/2025 04:15,80885.8,80999.9,80781,80945,59.2,0.07,
04/11/2025 04:00,80751,80925.1,80684,80907,156,0.19,
04/11/2025 03:45,80785,80869.6,80642,80790,5,0.01,
04/11/2025 03:30,80578,80785,80440,80712,134,0.17,
04/11/2025 03:15,80442,80726.8,80424,80585,143,0.18,
04/11/2025 03:00,80266,80541.4,80235,80471,205,0.25,
04/11/2025 02:45,80391.8,80504.3,80235,80266,-125.8,-0.16,
04/11/2025 02:30,80687.4,80785,80371,80391.8,-295.6,-0.37,
04/11/2025 02:15,80307.2,80785,80181,80687.4,380.2,0.47,
04/11/2025 02:00,80392.3,80444.5,80095,80243.9,-148.4,-0.18,
04/11/2025 01:45,79686,80439.6,79637,80427,741,0.92,
04/11/2025 01:30,79502.8,79854.9,79453,79681,178.2,0.22,
04/11/2025 01:15,79298.9,79573.2,79298.9,79475.6,176.7,0.22,
04/11/2025 01:00,78994.7,79411.4,78929,79411.4,416.7,0.52,
04/11/2025 00:45,79374.8,79453.4,78888,79020.2,-354.6,-0.45,
04/11/2025 00:30,79451.1,79580.6,79286,79373.2,-77.9,-0.10,
04/11/2025 00:15,79667.9,79699.5,79404,79420,-247.9,-0.31,
04/11/2025 00:00,79552,79700,79341,79641,89,0.11,
04/10/2025 23:45,79587,79699.1,79497,79552,-35,-0.04,
04/10/2025 23:30,79433.8,79653,79346,79531,97.2,0.12,
04/10/2025 23:15,79500,79641.5,79324,79434,-66,-0.08,
04/10/2025 23:00,79659,79719.1,79397,79500,-159,-0.20,
04/10/2025 22:45,79865.8,79901.8,79603,79692.8,-173.0,-0.22,
04/10/2025 22:30,79677,79909.2,79635,79865.8,188.8,0.24,
04/10/2025 22:15,79733.8,79904,79635,79685.8,-48.0,-0.06,
04/10/2025 22:00,79686,79752.4,79488,79694.6,8.6,0.01,
04/10/2025 21:45,79806.5,79821.5,79631,79693.2,-113.3,-0.14,
04/10/2025 21:30,79798.6,79920.5,79730,79743,-55.6,-0.07,
04/10/2025 21:15,79805.2,79850.6,79599,79797,-8.2,-0.01,
04/10/2025 21:00,79880,80035.2,79661,79785.4,-94.6,-0.12,
04/10/2025 20:45,79853,79948,79746,79881,28,0.04,
04/10/2025 20:30,79559.9,79879.2,79529,79769,209.1,0.26,
04/10/2025 20:15,79830,79896.5,79491,79556,-274,-0.34,
04/10/2025 20:00,79570,79939.3,79531,79850,280,0.35,
04/10/2025 19:45,79248,80023.7,79248,79552,304,0.38,
